frame,timestamp,ID_6_x_ema,ID_6_y_ema,ID_6_x_raw,ID_6_y_raw,ID_6_x_filtered,ID_6_y_filtered,ID_6_x_bottom,ID_6_y_bottom,ID_6_ts_bottom,ID_6_delay_ms,ID_8_x_ema,ID_8_y_ema,ID_8_x_raw,ID_8_y_raw,ID_8_x_filtered,ID_8_y_filtered,ID_8_x_bottom,ID_8_y_bottom,ID_8_ts_bottom,ID_8_delay_ms
165,2026-05-21 15:41:40.805,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.95,359.55,421.38,359.55,421.36,359.55,,,,
166,2026-05-21 15:41:40.841,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.38,359.55,419.34,359.55,420.09,359.55,,,,
167,2026-05-21 15:41:40.879,297.08,480.79,297.08,480.79,297.08,480.79,312.28,488.19,2026-05-21 15:41:40.843,35.9,419.3,359.55,417.3,359.54,418.09,359.54,,,,
168,2026-05-21 15:41:40.919,297.08,480.79,297.08,480.79,297.08,480.79,,,,,419.68,359.55,420.36,359.55,419.66,359.55,,,,
169,2026-05-21 15:41:40.954,297.08,480.79,297.08,480.79,297.08,480.79,311.92,488.69,2026-05-21 15:41:40.923,30.9,419.92,359.55,420.36,359.55,420.2,359.55,,,,
170,2026-05-21 15:41:40.990,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.07,359.55,420.36,359.55,420.42,359.55,,,,
171,2026-05-21 15:41:41.026,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.17,359.55,420.36,359.55,420.47,359.55,,,,
172,2026-05-21 15:41:41.062,297.08,480.79,297.08,480.79,297.08,480.79,311.92,488.69,2026-05-21 15:41:41.034,28.0,420.24,359.55,420.36,359.55,420.46,359.55,,,,
173,2026-05-21 15:41:41.103,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.31,359.55,420.36,359.55,420.39,359.55,,,,
174,2026-05-21 15:41:41.137,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.32,359.55,420.36,359.55,420.37,359.55,,,,
175,2026-05-21 15:41:41.174,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.34,359.55,420.36,359.55,420.36,359.55,,,,
176,2026-05-21 15:41:41.213,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.34,359.55,420.36,359.55,420.36,359.55,,,,
177,2026-05-21 15:41:41.252,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.35,359.55,420.36,359.55,420.36,359.55,,,,
178,2026-05-21 15:41:41.292,297.08,480.79,297.08,480.79,297.08,480.79,311.22,488.2,2026-05-21 15:41:41.240,51.9,420.71,359.55,421.38,359.55,421.04,359.55,,,,
179,2026-05-21 15:41:41.331,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.94,359.55,421.38,359.55,421.36,359.55,,,,
180,2026-05-21 15:41:41.370,297.08,480.79,297.08,480.79,297.08,480.79,312.45,489.18,2026-05-21 15:41:41.321,48.9,420.38,359.55,419.34,359.55,420.09,359.55,,,,
181,2026-05-21 15:41:41.406,297.08,480.79,297.08,480.79,297.08,480.79,312.63,488.69,2026-05-21 15:41:41.353,52.9,420.73,359.55,421.38,359.55,420.84,359.55,,,,
182,2026-05-21 15:41:41.448,297.08,480.79,297.08,480.79,297.08,480.79,311.23,487.71,2026-05-21 15:41:41.404,43.9,420.28,359.55,420.36,359.55,420.08,359.55,,,,
183,2026-05-21 15:41:41.486,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.31,359.55,420.36,359.55,420.23,359.55,,,,
184,2026-05-21 15:41:41.526,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.33,359.55,420.36,359.55,420.32,359.55,,,,
185,2026-05-21 15:41:41.562,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.34,359.55,420.36,359.55,420.36,359.55,,,,
186,2026-05-21 15:41:41.608,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.35,359.55,420.36,359.55,420.37,359.55,,,,
187,2026-05-21 15:41:41.640,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.35,359.55,420.36,359.55,420.37,359.55,,,,
188,2026-05-21 15:41:41.680,297.08,480.79,297.08,480.79,297.08,480.79,311.76,487.7,2026-05-21 15:41:41.643,37.3,420.35,359.55,420.36,359.55,420.36,359.55,,,,
189,2026-05-21 15:41:41.717,297.08,480.79,297.08,480.79,297.08,480.79,312.27,489.68,2026-05-21 15:41:41.672,44.8,420.35,359.55,420.36,359.55,420.36,359.55,,,,
190,2026-05-21 15:41:41.762,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.71,359.55,421.38,359.55,421.05,359.55,,,,
191,2026-05-21 15:41:41.796,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.94,359.55,421.38,359.55,421.36,359.55,,,,
192,2026-05-21 15:41:41.833,297.08,480.79,297.08,480.79,297.08,480.79,312.1,488.69,2026-05-21 15:41:41.802,30.9,421.81,359.55,423.41,359.56,422.85,359.56,,,,
193,2026-05-21 15:41:41.870,297.08,480.79,297.08,480.79,297.08,480.79,,,,,421.66,359.55,421.38,359.55,422.11,359.56,,,,
194,2026-05-21 15:41:41.906,297.08,480.79,297.08,480.79,297.08,480.79,,,,,422.27,359.56,423.41,359.56,423.04,359.56,,,,
195,2026-05-21 15:41:41.952,297.08,480.79,297.08,480.79,297.08,480.79,,,,,421.4,359.55,420.36,359.55,420.87,359.55,,,,
196,2026-05-21 15:41:41.987,297.08,480.79,297.08,480.79,297.08,480.79,,,,,421.03,359.55,420.36,359.55,420.34,359.55,,,,
197,2026-05-21 15:41:42.023,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.8,359.55,420.36,359.55,420.17,359.55,,,,
198,2026-05-21 15:41:42.063,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.64,359.55,420.36,359.55,420.17,359.55,,,,
199,2026-05-21 15:41:42.110,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.83,359.55,421.38,359.55,420.97,359.55,,,,
200,2026-05-21 15:41:42.151,297.08,480.79,297.08,480.79,297.08,480.79,311.92,488.69,2026-05-21 15:41:42.124,27.9,421.02,359.55,421.38,359.55,421.32,359.55,,,,
201,2026-05-21 15:41:42.197,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.43,359.55,419.34,359.55,420.08,359.55,,,,
202,2026-05-21 15:41:42.235,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.76,359.55,421.38,359.55,420.84,359.55,,,,
203,2026-05-21 15:41:42.280,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.3,359.55,420.36,359.55,420.09,359.55,,,,
204,2026-05-21 15:41:42.316,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.32,359.55,420.36,359.55,420.24,359.55,,,,
205,2026-05-21 15:41:42.352,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.33,359.55,420.36,359.55,420.32,359.55,,,,
206,2026-05-21 15:41:42.392,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.34,359.55,420.36,359.55,420.36,359.55,,,,
207,2026-05-21 15:41:42.435,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.35,359.55,420.36,359.55,420.37,359.55,,,,
208,2026-05-21 15:41:42.469,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.35,359.55,420.36,359.55,420.37,359.55,,,,
209,2026-05-21 15:41:42.505,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.35,359.55,420.36,359.55,420.36,359.55,,,,
210,2026-05-21 15:41:42.548,297.08,480.79,297.08,480.79,297.08,480.79,310.86,488.2,2026-05-21 15:41:42.520,27.9,420.36,359.55,420.36,359.55,420.36,359.55,,,,
211,2026-05-21 15:41:42.594,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.36,359.55,420.36,359.55,420.36,359.55,,,,
212,2026-05-21 15:41:42.632,297.08,480.79,297.08,480.79,297.08,480.79,310.69,488.2,2026-05-21 15:41:42.603,28.9,420.36,359.55,420.36,359.55,420.36,359.55,,,,
213,2026-05-21 15:41:42.674,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.36,359.55,420.36,359.55,420.36,359.55,,,,
214,2026-05-21 15:41:42.715,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.36,359.55,420.36,359.55,420.36,359.55,,,,
215,2026-05-21 15:41:42.756,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.36,359.55,420.36,359.55,420.36,359.55,,,,
216,2026-05-21 15:41:42.798,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.36,359.55,420.36,359.55,420.36,359.55,,,,
217,2026-05-21 15:41:42.834,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.36,359.55,420.36,359.55,420.36,359.55,,,,
218,2026-05-21 15:41:42.870,297.08,480.79,297.08,480.79,297.08,480.79,312.46,488.19,2026-05-21 15:41:42.842,27.9,420.36,359.55,420.36,359.55,420.36,359.55,,,,
219,2026-05-21 15:41:42.917,297.08,480.79,297.08,480.79,297.08,480.79,312.1,488.44,2026-05-21 15:41:42.874,42.9,420.36,359.55,420.36,359.55,420.36,359.55,,,,
220,2026-05-21 15:41:42.951,297.08,480.79,297.08,480.79,297.08,480.79,312.1,488.44,2026-05-21 15:41:42.923,27.9,420.36,359.55,420.36,359.55,420.36,359.55,,,,
221,2026-05-21 15:41:42.987,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.36,359.55,420.36,359.55,420.36,359.55,,,,
222,2026-05-21 15:41:43.026,297.08,480.79,297.08,480.79,297.08,480.79,312.1,488.44,2026-05-21 15:41:43.001,24.9,420.36,359.55,420.36,359.55,420.36,359.55,,,,
223,2026-05-21 15:41:43.062,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.36,359.55,420.36,359.55,420.36,359.55,,,,
224,2026-05-21 15:41:43.107,297.08,480.79,297.08,480.79,297.08,480.79,310.86,488.2,2026-05-21 15:41:43.081,25.9,420.36,359.55,420.36,359.55,420.36,359.55,,,,
225,2026-05-21 15:41:43.145,297.08,480.79,297.08,480.79,297.08,480.79,312.46,488.69,2026-05-21 15:41:43.114,30.9,420.36,359.55,420.36,359.55,420.36,359.55,,,,
226,2026-05-21 15:41:43.185,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.36,359.55,420.36,359.55,420.36,359.55,,,,
227,2026-05-21 15:41:43.220,297.08,480.79,297.08,480.79,297.08,480.79,311.93,488.44,2026-05-21 15:41:43.195,25.9,420.36,359.55,420.36,359.55,420.36,359.55,,,,
228,2026-05-21 15:41:43.260,297.08,480.79,297.08,480.79,297.08,480.79,311.93,488.44,2026-05-21 15:41:43.195,65.8,420.36,359.55,420.36,359.55,420.36,359.55,,,,
229,2026-05-21 15:41:43.296,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.36,359.55,420.36,359.55,420.36,359.55,,,,
230,2026-05-21 15:41:43.335,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.36,359.55,420.36,359.55,420.36,359.55,,,,
231,2026-05-21 15:41:43.371,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.36,359.55,420.36,359.55,420.36,359.55,,,,
232,2026-05-21 15:41:43.405,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.36,359.55,420.36,359.55,420.36,359.55,,,,
233,2026-05-21 15:41:43.451,297.08,480.79,297.08,480.79,297.08,480.79,312.28,488.44,2026-05-21 15:41:43.402,49.5,420.71,359.55,421.38,359.55,421.05,359.55,,,,
234,2026-05-21 15:41:43.489,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.95,359.55,421.38,359.55,421.36,359.55,,,,
235,2026-05-21 15:41:43.533,297.08,480.79,297.08,480.79,297.08,480.79,,,,,421.81,359.55,423.41,359.56,422.85,359.56,,,,
236,2026-05-21 15:41:43.573,297.08,480.79,297.08,480.79,297.08,480.79,312.1,488.69,2026-05-21 15:41:43.515,57.9,421.66,359.55,421.38,359.55,422.11,359.56,,,,
237,2026-05-21 15:41:43.617,297.08,480.79,297.08,480.79,297.08,480.79,,,,,421.96,359.56,421.38,359.55,422.07,359.56,,,,
238,2026-05-21 15:41:43.654,297.08,480.79,297.08,480.79,297.08,480.79,,,,,421.75,359.55,421.38,359.55,421.56,359.55,,,,
239,2026-05-21 15:41:43.691,297.08,480.79,297.08,480.79,297.08,480.79,312.1,488.94,2026-05-21 15:41:43.672,19.1,422.33,359.56,423.41,359.56,422.72,359.56,,,,
240,2026-05-21 15:41:43.733,297.08,480.79,297.08,480.79,297.08,480.79,312.1,488.94,2026-05-21 15:41:43.672,61.0,422.0,359.56,421.38,359.55,421.91,359.56,,,,
241,2026-05-21 15:41:43.781,297.08,480.79,297.08,480.79,297.08,480.79,312.1,488.69,2026-05-21 15:41:43.754,27.2,421.75,359.55,420.36,359.55,421.28,359.55,,,,
242,2026-05-21 15:41:43.822,297.08,480.79,297.08,480.79,297.08,480.79,312.1,488.69,2026-05-21 15:41:43.754,68.1,421.26,359.55,420.36,359.55,420.5,359.55,,,,
243,2026-05-21 15:41:43.859,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.94,359.55,420.36,359.55,420.2,359.55,,,,
244,2026-05-21 15:41:43.895,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.74,359.55,420.36,359.55,420.15,359.55,,,,
245,2026-05-21 15:41:43.939,297.08,480.79,297.08,480.79,297.08,480.79,311.92,488.69,2026-05-21 15:41:43.912,26.9,420.52,359.55,420.36,359.55,420.25,359.55,,,,
246,2026-05-21 15:41:43.981,297.08,480.79,297.08,480.79,297.08,480.79,311.92,488.69,2026-05-21 15:41:43.912,68.3,420.46,359.55,420.36,359.55,420.3,359.55,,,,
247,2026-05-21 15:41:44.017,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.43,359.55,420.36,359.55,420.33,359.55,,,,
248,2026-05-21 15:41:44.056,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.4,359.55,420.36,359.55,420.35,359.55,,,,
249,2026-05-21 15:41:44.098,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.73,359.55,421.38,359.55,421.05,359.55,,,,
250,2026-05-21 15:41:44.134,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.96,359.55,421.38,359.55,421.37,359.55,,,,
251,2026-05-21 15:41:44.176,297.08,480.79,297.08,480.79,297.08,480.79,311.23,487.46,2026-05-21 15:41:44.153,22.9,420.39,359.55,419.34,359.55,420.09,359.55,,,,
252,2026-05-21 15:41:44.214,297.08,480.79,297.08,480.79,297.08,480.79,311.23,487.46,2026-05-21 15:41:44.153,60.8,420.74,359.55,421.38,359.55,420.84,359.55,,,,
253,2026-05-21 15:41:44.258,297.08,480.79,297.08,480.79,297.08,480.79,311.23,487.71,2026-05-21 15:41:44.233,24.9,420.29,359.55,420.36,359.55,420.08,359.55,,,,
254,2026-05-21 15:41:44.296,297.08,480.79,297.08,480.79,297.08,480.79,311.23,487.71,2026-05-21 15:41:44.233,63.8,420.31,359.55,420.36,359.55,420.23,359.55,,,,
255,2026-05-21 15:41:44.336,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.33,359.55,420.36,359.55,420.32,359.55,,,,
256,2026-05-21 15:41:44.382,297.08,480.79,297.08,480.79,297.08,480.79,311.92,488.69,2026-05-21 15:41:44.360,21.9,420.34,359.55,420.36,359.55,420.36,359.55,,,,
257,2026-05-21 15:41:44.427,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.71,359.55,421.38,359.55,421.06,359.55,,,,
258,2026-05-21 15:41:44.464,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.94,359.55,421.38,359.55,421.37,359.55,,,,
259,2026-05-21 15:41:44.506,297.08,480.79,297.08,480.79,297.08,480.79,,,,,421.81,359.55,423.41,359.56,422.85,359.56,,,,
260,2026-05-21 15:41:44.545,297.08,480.79,297.08,480.79,297.08,480.79,,,,,421.65,359.55,421.38,359.55,422.11,359.56,,,,
261,2026-05-21 15:41:44.588,297.08,480.79,297.08,480.79,297.08,480.79,,,,,421.96,359.56,421.38,359.55,422.07,359.56,,,,
262,2026-05-21 15:41:44.625,297.08,480.79,297.08,480.79,297.08,480.79,311.92,488.94,2026-05-21 15:41:44.601,23.9,421.75,359.55,421.38,359.55,421.56,359.55,,,,
263,2026-05-21 15:41:44.667,297.08,480.79,297.08,480.79,297.08,480.79,,,,,422.33,359.56,423.41,359.56,422.72,359.56,,,,
264,2026-05-21 15:41:44.703,297.08,480.79,297.08,480.79,297.08,480.79,,,,,422.0,359.56,421.38,359.55,421.91,359.56,,,,
265,2026-05-21 15:41:44.757,297.08,480.79,297.08,480.79,297.08,480.79,,,,,422.1,359.56,421.38,359.55,421.96,359.56,,,,
266,2026-05-21 15:41:44.792,297.08,480.79,297.08,480.79,297.08,480.79,,,,,421.85,359.55,421.38,359.55,421.5,359.55,,,,
267,2026-05-21 15:41:44.831,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.97,359.55,419.34,359.55,419.94,359.55,,,,
268,2026-05-21 15:41:44.870,297.08,480.79,297.08,480.79,297.08,480.79,310.87,487.95,2026-05-21 15:41:44.842,27.9,419.69,359.55,417.3,359.54,417.88,359.54,,,,
269,2026-05-21 15:41:44.920,297.08,480.79,297.08,480.79,297.08,480.79,311.74,488.94,2026-05-21 15:41:44.875,44.9,419.84,359.55,420.36,359.55,419.56,359.55,,,,
270,2026-05-21 15:41:44.958,297.08,480.79,297.08,480.79,297.08,480.79,312.1,488.94,2026-05-21 15:41:44.923,34.9,420.02,359.55,420.36,359.55,420.15,359.55,,,,
271,2026-05-21 15:41:45.000,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.14,359.55,420.36,359.55,420.4,359.55,,,,
272,2026-05-21 15:41:45.037,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.22,359.55,420.36,359.55,420.47,359.55,,,,
273,2026-05-21 15:41:45.078,297.08,480.79,297.08,480.79,297.08,480.79,311.94,487.46,2026-05-21 15:41:45.036,41.9,420.65,359.55,421.38,359.55,421.12,359.55,,,,
274,2026-05-21 15:41:45.122,297.08,480.79,297.08,480.79,297.08,480.79,311.92,488.69,2026-05-21 15:41:45.083,38.9,420.91,359.55,421.38,359.55,421.4,359.55,,,,
275,2026-05-21 15:41:45.159,297.08,480.79,297.08,480.79,297.08,480.79,,,,,421.78,359.55,423.41,359.56,422.86,359.56,,,,
276,2026-05-21 15:41:45.203,297.08,480.79,297.08,480.79,297.08,480.79,,,,,421.64,359.55,421.38,359.55,422.12,359.56,,,,
277,2026-05-21 15:41:45.243,297.08,480.79,297.08,480.79,297.08,480.79,,,,,421.95,359.56,421.38,359.55,422.07,359.56,,,,
278,2026-05-21 15:41:45.278,297.08,480.79,297.08,480.79,297.08,480.79,,,,,421.75,359.55,421.38,359.55,421.56,359.55,,,,
279,2026-05-21 15:41:45.315,297.08,480.79,297.08,480.79,297.08,480.79,311.92,489.18,2026-05-21 15:41:45.275,40.4,420.91,359.55,419.34,359.55,419.96,359.55,,,,
280,2026-05-21 15:41:45.362,297.08,480.79,297.08,480.79,297.08,480.79,,,,,419.64,359.55,417.3,359.54,417.89,359.54,,,,
281,2026-05-21 15:41:45.405,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.18,359.55,421.38,359.55,420.24,359.55,,,,
282,2026-05-21 15:41:45.446,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.6,359.55,421.38,359.55,421.15,359.55,,,,
283,2026-05-21 15:41:45.483,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.16,359.55,419.34,359.55,420.13,359.55,,,,
284,2026-05-21 15:41:45.528,297.08,480.79,297.08,480.79,297.08,480.79,,,,,419.16,359.55,417.3,359.54,418.2,359.54,,,,
285,2026-05-21 15:41:45.571,297.08,480.79,297.08,480.79,297.08,480.79,311.04,488.69,2026-05-21 15:41:45.514,56.8,419.62,359.55,420.36,359.55,419.73,359.55,,,,
286,2026-05-21 15:41:45.606,297.08,480.79,297.08,480.79,297.08,480.79,,,,,419.88,359.55,420.36,359.55,420.24,359.55,,,,
287,2026-05-21 15:41:45.650,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.05,359.55,420.36,359.55,420.44,359.55,,,,
288,2026-05-21 15:41:45.689,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.15,359.55,420.36,359.55,420.48,359.55,,,,
289,2026-05-21 15:41:45.732,297.08,480.79,297.08,480.79,297.08,480.79,311.94,487.7,2026-05-21 15:41:45.673,58.9,420.27,359.55,420.36,359.55,420.42,359.55,,,,
290,2026-05-21 15:41:45.768,297.08,480.79,297.08,480.79,297.08,480.79,311.76,487.46,2026-05-21 15:41:45.721,46.9,420.3,359.55,420.36,359.55,420.39,359.55,,,,
291,2026-05-21 15:41:45.804,297.08,480.79,297.08,480.79,297.08,480.79,312.28,488.44,2026-05-21 15:41:45.753,51.9,420.32,359.55,420.36,359.55,420.37,359.55,,,,
292,2026-05-21 15:41:45.844,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.33,359.55,420.36,359.55,420.36,359.55,,,,
293,2026-05-21 15:41:45.892,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.7,359.55,421.38,359.55,421.04,359.55,,,,
294,2026-05-21 15:41:45.938,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.94,359.55,421.38,359.55,421.36,359.55,,,,
295,2026-05-21 15:41:45.987,297.08,480.79,297.08,480.79,297.08,480.79,,,,,421.8,359.55,423.41,359.56,422.85,359.56,,,,
296,2026-05-21 15:41:46.033,297.08,480.79,297.08,480.79,297.08,480.79,,,,,421.65,359.55,421.38,359.55,422.11,359.56,,,,
297,2026-05-21 15:41:46.077,297.08,480.79,297.08,480.79,297.08,480.79,,,,,421.6,359.55,420.36,359.55,421.38,359.55,,,,
298,2026-05-21 15:41:46.117,297.08,480.79,297.08,480.79,297.08,480.79,,,,,421.17,359.55,420.36,359.55,420.55,359.55,,,,
299,2026-05-21 15:41:46.164,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.88,359.55,420.36,359.55,420.23,359.55,,,,
300,2026-05-21 15:41:46.199,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.7,359.55,420.36,359.55,420.16,359.55,,,,
301,2026-05-21 15:41:46.243,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.5,359.55,420.36,359.55,420.25,359.55,,,,
302,2026-05-21 15:41:46.276,297.08,480.79,297.08,480.79,297.08,480.79,310.7,487.46,2026-05-21 15:41:46.232,43.9,420.45,359.55,420.36,359.55,420.3,359.55,,,,
303,2026-05-21 15:41:46.317,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.42,359.55,420.36,359.55,420.33,359.55,,,,
304,2026-05-21 15:41:46.352,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.4,359.55,420.36,359.55,420.35,359.55,,,,
305,2026-05-21 15:41:46.393,297.08,480.79,297.08,480.79,297.08,480.79,312.1,488.94,2026-05-21 15:41:46.362,30.9,420.73,359.55,421.38,359.55,421.05,359.55,,,,
306,2026-05-21 15:41:46.433,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.96,359.55,421.38,359.55,421.37,359.55,,,,
307,2026-05-21 15:41:46.477,297.08,480.79,297.08,480.79,297.08,480.79,311.21,489.19,2026-05-21 15:41:46.443,33.9,420.39,359.55,419.34,359.55,420.09,359.55,,,,
308,2026-05-21 15:41:46.518,297.08,480.79,297.08,480.79,297.08,480.79,,,,,419.31,359.55,417.3,359.54,418.09,359.54,,,,
309,2026-05-21 15:41:46.563,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.04,359.55,421.38,359.55,420.35,359.55,,,,
310,2026-05-21 15:41:46.595,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.51,359.55,421.38,359.55,421.21,359.55,,,,
311,2026-05-21 15:41:46.635,297.08,480.79,297.08,480.79,297.08,480.79,311.4,487.95,2026-05-21 15:41:46.602,33.0,420.1,359.55,419.34,359.55,420.16,359.55,,,,
312,2026-05-21 15:41:46.676,297.08,480.79,297.08,480.79,297.08,480.79,311.4,487.7,2026-05-21 15:41:46.636,39.9,420.55,359.55,421.38,359.55,420.96,359.55,,,,
313,2026-05-21 15:41:46.725,297.08,480.79,297.08,480.79,297.08,480.79,311.92,488.69,2026-05-21 15:41:46.682,42.9,420.21,359.55,420.36,359.55,420.15,359.55,,,,
314,2026-05-21 15:41:46.758,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.26,359.55,420.36,359.55,420.27,359.55,,,,
315,2026-05-21 15:41:46.802,297.08,480.79,297.08,480.79,297.08,480.79,311.92,488.69,2026-05-21 15:41:46.763,38.9,420.29,359.55,420.36,359.55,420.33,359.55,,,,
316,2026-05-21 15:41:46.837,297.08,480.79,297.08,480.79,297.08,480.79,311.21,489.19,2026-05-21 15:41:46.793,43.9,420.32,359.55,420.36,359.55,420.36,359.55,,,,
317,2026-05-21 15:41:46.880,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.34,359.55,420.36,359.55,420.37,359.55,,,,
318,2026-05-21 15:41:46.915,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.35,359.55,420.36,359.55,420.36,359.55,,,,
319,2026-05-21 15:41:46.951,297.08,480.79,297.08,480.79,297.08,480.79,311.22,487.95,2026-05-21 15:41:46.923,27.9,420.35,359.55,420.36,359.55,420.36,359.55,,,,
320,2026-05-21 15:41:46.992,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.35,359.55,420.36,359.55,420.36,359.55,,,,
321,2026-05-21 15:41:47.034,297.08,480.79,297.08,480.79,297.08,480.79,311.21,489.19,2026-05-21 15:41:47.002,31.9,420.36,359.55,420.36,359.55,420.36,359.55,,,,
322,2026-05-21 15:41:47.076,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.36,359.55,420.36,359.55,420.36,359.55,,,,
323,2026-05-21 15:41:47.123,297.08,480.79,297.08,480.79,297.08,480.79,311.93,488.44,2026-05-21 15:41:47.082,40.9,420.36,359.55,420.36,359.55,420.36,359.55,,,,
324,2026-05-21 15:41:47.167,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.36,359.55,420.36,359.55,420.36,359.55,,,,
325,2026-05-21 15:41:47.223,297.08,480.79,297.08,480.79,297.08,480.79,310.33,488.45,2026-05-21 15:41:47.192,30.9,420.71,359.55,421.38,359.55,421.05,359.55,,,,
326,2026-05-21 15:41:47.261,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.95,359.55,421.38,359.55,421.36,359.55,,,,
327,2026-05-21 15:41:47.302,297.08,480.79,297.08,480.79,297.08,480.79,312.1,488.69,2026-05-21 15:41:47.274,27.9,421.81,359.55,423.41,359.56,422.85,359.56,,,,
328,2026-05-21 15:41:47.341,297.08,480.79,297.08,480.79,297.08,480.79,,,,,421.66,359.55,421.38,359.55,422.11,359.56,,,,
329,2026-05-21 15:41:47.381,297.08,480.79,297.08,480.79,297.08,480.79,311.76,487.46,2026-05-21 15:41:47.353,27.9,421.6,359.55,420.36,359.55,421.38,359.55,,,,
330,2026-05-21 15:41:47.418,297.08,480.79,297.08,480.79,297.08,480.79,311.76,487.46,2026-05-21 15:41:47.353,64.8,421.17,359.55,420.36,359.55,420.55,359.55,,,,
331,2026-05-21 15:41:47.454,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.88,359.55,420.36,359.55,420.23,359.55,,,,
332,2026-05-21 15:41:47.492,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.7,359.55,420.36,359.55,420.16,359.55,,,,
333,2026-05-21 15:41:47.539,297.08,480.79,297.08,480.79,297.08,480.79,,,,,420.86,359.55,421.38,359.55,420.94,359.55,,,,
